time_iso,elapsed_s,V_mV,I_mA,T_0p1C
2026-09-04T11:29:11.682,355.326,4062,12,235
2026-09-04T11:29:11.883,355.526,4062,13,236
2026-09-04T11:29:12.082,355.726,4062,14,235
2026-09-04T11:29:12.282,355.926,4062,12,235
2026-09-04T11:29:12.482,356.126,4062,13,236
2026-09-04T11:29:12.682,356.325,4062,14,236
2026-09-04T11:29:12.881,356.525,4062,13,235
2026-09-04T11:29:13.081,356.725,4063,13,236
2026-09-04T11:29:13.281,356.925,4062,15,235
2026-09-04T11:29:13.481,357.124,4062,14,235
2026-09-04T11:29:13.681,357.324,4062,14,236
2026-09-04T11:29:13.880,357.524,4063,14,235
2026-09-04T11:29:14.080,357.724,4062,13,236
2026-09-04T11:29:14.280,357.924,4063,12,235
2026-09-04T11:29:14.480,358.123,4062,13,236
2026-09-04T11:29:14.680,358.324,4062,12,235
2026-09-04T11:29:14.880,358.523,4062,13,235
2026-09-04T11:29:15.079,358.723,4063,13,236
2026-09-04T11:29:15.279,358.923,4062,15,236
2026-09-04T11:29:15.479,359.122,4062,13,235
2026-09-04T11:29:15.679,359.322,4063,15,236
2026-09-04T11:29:15.878,359.522,4062,13,235
2026-09-04T11:29:16.078,359.722,4062,14,236
2026-09-04T11:29:16.278,359.922,4062,13,235
2026-09-04T11:29:16.478,360.122,4063,15,235
2026-09-04T11:29:16.678,360.321,4062,12,235
2026-09-04T11:29:16.877,360.521,4063,13,235
2026-09-04T11:29:17.078,360.721,4062,14,236
2026-09-04T11:29:17.277,360.921,4062,12,236
2026-09-04T11:29:17.477,361.121,4062,14,235
2026-09-04T11:29:17.677,361.321,4062,13,235
2026-09-04T11:29:17.876,361.520,4062,13,236
2026-09-04T11:29:18.076,361.720,4062,13,235
2026-09-04T11:29:18.276,361.920,4063,15,236
2026-09-04T11:29:18.476,362.120,4062,14,235
2026-09-04T11:29:18.676,362.320,4062,14,236
2026-09-04T11:29:18.876,362.519,4063,14,236
2026-09-04T11:29:19.075,362.719,4062,13,236
2026-09-04T11:29:19.275,362.919,4062,12,235
2026-09-04T11:29:19.475,363.119,4062,13,236
2026-09-04T11:29:19.676,363.320,4062,13,235
2026-09-04T11:29:19.875,363.518,4063,11,236
2026-09-04T11:29:20.074,363.718,4062,14,235
2026-09-04T11:29:20.274,363.918,4062,12,235
2026-09-04T11:29:20.474,364.118,4062,13,235
2026-09-04T11:29:20.674,364.318,4062,14,236
2026-09-04T11:29:20.874,364.517,4062,12,236
2026-09-04T11:29:21.074,364.717,4063,13,236
2026-09-04T11:29:21.273,364.917,4063,14,235
2026-09-04T11:29:21.473,365.117,4062,15,236
2026-09-04T11:29:21.673,365.317,4063,14,236
2026-09-04T11:29:21.873,365.517,4063,14,236
2026-09-04T11:29:22.073,365.717,4063,14,235
2026-09-04T11:29:22.273,365.917,4062,12,236
2026-09-04T11:29:22.472,366.116,4062,14,235
2026-09-04T11:29:22.672,366.316,4063,13,236
2026-09-04T11:29:22.872,366.516,4063,12,236
2026-09-04T11:29:23.072,366.715,4063,13,235
2026-09-04T11:29:23.272,366.916,4062,13,236
2026-09-04T11:29:23.471,367.115,4063,13,236
2026-09-04T11:29:23.671,367.315,4062,15,235
2026-09-04T11:29:23.871,367.515,4062,15,236
2026-09-04T11:29:24.071,367.715,4063,14,235
2026-09-04T11:29:24.271,367.914,4062,15,236
2026-09-04T11:29:24.470,368.114,4062,13,236
2026-09-04T11:29:24.670,368.314,4063,15,236
2026-09-04T11:29:24.870,368.514,4063,11,235
2026-09-04T11:29:25.070,368.714,4063,15,236
2026-09-04T11:29:25.270,368.914,4063,12,236
2026-09-04T11:29:25.470,369.113,4063,13,237
2026-09-04T11:29:25.670,369.314,4062,14,236
2026-09-04T11:29:25.870,369.513,4062,12,236
2026-09-04T11:29:26.069,369.713,4062,13,236
2026-09-04T11:29:26.269,369.913,4063,14,237
2026-09-04T11:29:26.469,370.113,4063,13,236
2026-09-04T11:29:26.669,370.312,4063,13,237
2026-09-04T11:29:26.869,370.512,4063,15,236
2026-09-04T11:29:27.068,370.712,4063,13,237
2026-09-04T11:29:27.268,370.912,4063,15,236
2026-09-04T11:29:27.468,371.112,4063,13,237
2026-09-04T11:29:27.668,371.312,4063,14,236
2026-09-04T11:29:27.868,371.512,4062,11,237
2026-09-04T11:29:28.067,371.711,4062,14,236
2026-09-04T11:29:28.267,371.911,4063,12,237
2026-09-04T11:29:28.467,372.111,4063,13,237
2026-09-04T11:29:28.667,372.311,4062,14,236
2026-09-04T11:29:28.867,372.510,4062,12,237
2026-09-04T11:29:29.067,372.710,4063,13,237
2026-09-04T11:29:29.267,372.910,4063,14,237
2026-09-04T11:29:29.466,373.110,4062,13,237
2026-09-04T11:29:29.666,373.310,4063,14,236
2026-09-04T11:29:29.866,373.510,4063,15,237
2026-09-04T11:29:30.066,373.710,4063,13,236
2026-09-04T11:29:30.266,373.910,4063,15,237
2026-09-04T11:29:30.465,374.109,4063,13,236
2026-09-04T11:29:30.666,374.310,4063,13,237
2026-09-04T11:29:30.865,374.509,4062,11,236
2026-09-04T11:29:31.065,374.709,4063,14,237
2026-09-04T11:29:31.265,374.908,4063,12,236
2026-09-04T11:29:31.464,375.108,4063,13,236
2026-09-04T11:29:31.664,375.308,4063,14,236
2026-09-04T11:29:31.864,375.508,4062,13,236
2026-09-04T11:29:32.064,375.708,4063,13,236
2026-09-04T11:29:32.264,375.908,4062,14,237
2026-09-04T11:29:32.464,376.107,4063,13,236
2026-09-04T11:29:32.664,376.307,4063,13,236
2026-09-04T11:29:32.863,376.507,4062,15,236
2026-09-04T11:29:33.063,376.707,4062,13,237
2026-09-04T11:29:33.263,376.907,4063,12,236
2026-09-04T11:29:33.463,377.107,4063,13,236
2026-09-04T11:29:33.663,377.307,4063,13,236
2026-09-04T11:29:33.863,377.506,4062,11,236
2026-09-04T11:29:34.063,377.706,4063,14,237
2026-09-04T11:29:34.263,377.906,4063,12,236
2026-09-04T11:29:34.462,378.106,4063,13,236
2026-09-04T11:29:34.662,378.306,4062,14,236
2026-09-04T11:29:34.862,378.506,4063,12,236
2026-09-04T11:29:35.062,378.706,4063,13,236
2026-09-04T11:29:35.262,378.905,4063,14,237
2026-09-04T11:29:35.461,379.105,4063,13,236
2026-09-04T11:29:35.661,379.305,4063,14,236
2026-09-04T11:29:35.861,379.505,4063,14,236
2026-09-04T11:29:36.062,379.705,4063,13,237
2026-09-04T11:29:36.261,379.905,4063,12,236
2026-09-04T11:29:36.460,380.104,4063,13,236
2026-09-04T11:29:36.660,380.304,4063,13,236
2026-09-04T11:29:36.860,380.504,4063,11,237
2026-09-04T11:29:37.060,380.704,4062,14,236
2026-09-04T11:29:37.260,380.904,4063,12,236
2026-09-04T11:29:37.459,381.103,4063,13,236
2026-09-04T11:29:37.659,381.303,4062,14,237
2026-09-04T11:29:37.859,381.503,4063,12,236
2026-09-04T11:29:38.059,381.703,4062,14,237
2026-09-04T11:29:38.259,381.903,4063,14,236
2026-09-04T11:29:38.459,382.102,4063,15,236
2026-09-04T11:29:38.659,382.302,4063,14,236
2026-09-04T11:29:38.858,382.502,4063,14,237
2026-09-04T11:29:39.058,382.702,4063,13,236
2026-09-04T11:29:39.258,382.902,4063,12,236
2026-09-04T11:29:39.458,383.101,4063,13,236
2026-09-04T11:29:39.657,383.301,4063,13,237
2026-09-04T11:29:39.858,383.502,4065,11,236
2026-09-04T11:29:40.057,383.701,4065,15,236
2026-09-04T11:29:40.257,383.901,4063,13,236
2026-09-04T11:29:40.457,384.100,4063,13,236
2026-09-04T11:29:40.657,384.301,4063,14,236
2026-09-04T11:29:40.856,384.500,4065,12,236
2026-09-04T11:29:41.056,384.700,4062,14,236
2026-09-04T11:29:41.256,384.900,4063,14,236
2026-09-04T11:29:41.456,385.099,4063,15,236
2026-09-04T11:29:41.656,385.299,4062,14,237
2026-09-04T11:29:41.855,385.499,4063,14,236
2026-09-04T11:29:42.055,385.699,4063,13,237
2026-09-04T11:29:42.255,385.899,4063,12,236
2026-09-04T11:29:42.455,386.098,4062,13,237
2026-09-04T11:29:42.655,386.298,4063,13,236
2026-09-04T11:29:42.855,386.498,4063,14,236
2026-09-04T11:29:43.054,386.698,4063,15,236
2026-09-04T11:29:43.254,386.898,4063,13,236
2026-09-04T11:29:43.454,387.097,4063,13,236
2026-09-04T11:29:43.654,387.297,4063,14,237
2026-09-04T11:29:43.853,387.497,4063,12,236
2026-09-04T11:29:44.053,387.697,4062,14,237
2026-09-04T11:29:44.253,387.897,4063,14,236
2026-09-04T11:29:44.453,388.097,4063,16,237
2026-09-04T11:29:44.653,388.297,4063,12,236
2026-09-04T11:29:44.853,388.496,4063,15,237
2026-09-04T11:29:45.052,388.696,4063,13,236
2026-09-04T11:29:45.252,388.896,4063,13,237
2026-09-04T11:29:45.452,389.096,4062,13,236
2026-09-04T11:29:45.652,389.296,4063,12,236
2026-09-04T11:29:45.852,389.495,4063,13,237
2026-09-04T11:29:46.052,389.695,4062,13,237
2026-09-04T11:29:46.251,389.895,4063,15,236
2026-09-04T11:29:46.451,390.095,4063,13,237
2026-09-04T11:29:46.651,390.295,4063,15,236
2026-09-04T11:29:46.851,390.495,4063,14,237
2026-09-04T11:29:47.051,390.695,4062,14,236
2026-09-04T11:29:47.251,390.894,4063,11,236
2026-09-04T11:29:47.450,391.094,4063,13,236
2026-09-04T11:29:47.651,391.295,4063,13,236
2026-09-04T11:29:47.850,391.494,4063,11,237
2026-09-04T11:29:48.050,391.694,4063,14,237
2026-09-04T11:29:48.250,391.894,4063,12,236
2026-09-04T11:29:48.449,392.093,4062,13,236
2026-09-04T11:29:48.649,392.293,4063,14,237
2026-09-04T11:29:48.849,392.493,4063,13,236
2026-09-04T11:29:49.049,392.693,4062,14,237
2026-09-04T11:29:49.249,392.893,4062,14,236
2026-09-04T11:29:49.449,393.092,4063,15,237
2026-09-04T11:29:49.649,393.292,4063,14,236
2026-09-04T11:29:49.849,393.493,4063,14,237
2026-09-04T11:29:50.048,393.692,4063,15,236
2026-09-04T11:29:50.248,393.892,4063,12,237
2026-09-04T11:29:50.448,394.092,4063,15,236
2026-09-04T11:29:50.648,394.291,4063,13,237
2026-09-04T11:29:50.847,394.491,4063,12,237
2026-09-04T11:29:51.048,394.691,4063,13,236
2026-09-04T11:29:51.247,394.891,4065,12,237
2026-09-04T11:29:51.447,395.091,4063,13,237
2026-09-04T11:29:51.647,395.290,4063,13,237
2026-09-04T11:29:51.847,395.491,4063,15,237
2026-09-04T11:29:52.047,395.691,4063,14,236
2026-09-04T11:29:52.247,395.890,4063,15,237
2026-09-04T11:29:52.446,396.090,4063,14,237
2026-09-04T11:29:52.646,396.290,4063,14,237
2026-09-04T11:29:52.846,396.490,4065,11,236
2026-09-04T11:29:53.046,396.689,4063,14,237
2026-09-04T11:29:53.246,396.889,4065,12,236
2026-09-04T11:29:53.445,397.089,4065,12,237
2026-09-04T11:29:53.645,397.289,4063,14,237
2026-09-04T11:29:53.845,397.489,4063,12,236
2026-09-04T11:29:54.045,397.689,4063,14,237
2026-09-04T11:29:54.245,397.888,4065,13,237
2026-09-04T11:29:54.445,398.088,4063,13,237
2026-09-04T11:29:54.644,398.288,4063,14,237
2026-09-04T11:29:54.844,398.488,4063,14,236
2026-09-04T11:29:55.044,398.688,4063,16,237
2026-09-04T11:29:55.244,398.887,4063,13,237
2026-09-04T11:29:55.444,399.087,4063,15,237
2026-09-04T11:29:55.643,399.287,4065,14,236
2026-09-04T11:29:55.843,399.487,4062,13,237
2026-09-04T11:29:56.043,399.687,4063,14,237
2026-09-04T11:29:56.243,399.887,4065,12,237
2026-09-04T11:29:56.443,400.086,4063,12,237
2026-09-04T11:29:56.643,400.286,4063,13,237
2026-09-04T11:29:56.842,400.486,4063,15,237
2026-09-04T11:29:57.042,400.686,4063,13,237
2026-09-04T11:29:57.242,400.886,4063,15,237
2026-09-04T11:29:57.442,401.086,4063,14,237
2026-09-04T11:29:57.642,401.285,4063,14,237
2026-09-04T11:29:57.841,401.485,4063,14,237
2026-09-04T11:29:58.041,401.685,4065,13,237
2026-09-04T11:29:58.242,401.885,4063,15,237
2026-09-04T11:29:58.441,402.084,4063,11,237
2026-09-04T11:29:58.641,402.284,4063,15,237
2026-09-04T11:29:58.841,402.484,4063,12,237
2026-09-04T11:29:59.040,402.684,4062,13,237
2026-09-04T11:29:59.240,402.884,4063,14,236
2026-09-04T11:29:59.440,403.084,4063,12,237
2026-09-04T11:29:59.640,403.283,4063,13,237
2026-09-04T11:29:59.839,403.483,4063,14,236
2026-09-04T11:30:00.039,403.683,4063,13,237
2026-09-04T11:30:00.239,403.883,4063,14,236
2026-09-04T11:30:00.439,404.083,4063,15,237
2026-09-04T11:30:00.639,404.283,4063,14,236
2026-09-04T11:30:00.839,404.482,4063,15,237
2026-09-04T11:30:01.039,404.683,4062,14,236
2026-09-04T11:30:01.239,404.883,4063,12,237
2026-09-04T11:30:01.438,405.082,4063,12,236
2026-09-04T11:30:01.638,405.282,4063,13,237
2026-09-04T11:30:01.838,405.481,4063,12,236
2026-09-04T11:30:02.037,405.681,4063,13,236
2026-09-04T11:30:02.238,405.881,4063,14,236
2026-09-04T11:30:02.437,406.081,4063,13,236
2026-09-04T11:30:02.637,406.281,4063,13,236
2026-09-04T11:30:02.837,406.481,4065,14,237
2026-09-04T11:30:03.037,406.681,4065,12,236
2026-09-04T11:30:03.237,406.881,4065,14,236
2026-09-04T11:30:03.436,407.080,4063,14,236
2026-09-04T11:30:03.636,407.280,4063,16,236
2026-09-04T11:30:03.836,407.480,4063,12,235
2026-09-04T11:30:04.036,407.680,4065,14,236
2026-09-04T11:30:04.236,407.880,4063,13,236
2026-09-04T11:30:04.436,408.080,4063,12,236
2026-09-04T11:30:04.636,408.280,4063,13,235
2026-09-04T11:30:04.835,408.479,4063,12,235
2026-09-04T11:30:05.035,408.679,4065,13,236
2026-09-04T11:30:05.235,408.879,4063,13,236
2026-09-04T11:30:05.435,409.078,4065,15,235
2026-09-04T11:30:05.635,409.279,4065,13,236
2026-09-04T11:30:05.834,409.478,4063,15,235
2026-09-04T11:30:06.034,409.678,4065,14,236
2026-09-04T11:30:06.234,409.878,4063,14,235
2026-09-04T11:30:06.434,410.078,4063,11,235
2026-09-04T11:30:06.634,410.278,4063,14,235
2026-09-04T11:30:06.834,410.478,4063,12,235
2026-09-04T11:30:07.033,410.677,4063,11,235
2026-09-04T11:30:07.233,410.877,4065,14,236
2026-09-04T11:30:07.433,411.077,4065,12,235
2026-09-04T11:30:07.633,411.276,4063,13,235
2026-09-04T11:30:07.833,411.476,4063,14,235
2026-09-04T11:30:08.032,411.676,4063,12,235
2026-09-04T11:30:08.232,411.876,4065,13,236
2026-09-04T11:30:08.432,412.076,4063,14,235
2026-09-04T11:30:08.632,412.276,4065,15,235
2026-09-04T11:30:08.832,412.475,4063,14,235
2026-09-04T11:30:09.031,412.675,4065,14,236
2026-09-04T11:30:09.232,412.876,4065,15,235
2026-09-04T11:30:09.431,413.075,4065,13,235
2026-09-04T11:30:09.631,413.275,4063,14,235
2026-09-04T11:30:09.831,413.475,4065,12,235
2026-09-04T11:30:10.031,413.674,4063,12,235
2026-09-04T11:30:10.230,413.874,4063,13,235
2026-09-04T11:30:10.430,414.074,4063,12,235
2026-09-04T11:30:10.630,414.274,4065,13,235
2026-09-04T11:30:10.830,414.473,4063,15,235
2026-09-04T11:30:11.029,414.673,4063,14,235
2026-09-04T11:30:11.229,414.873,4063,14,235
2026-09-04T11:30:11.429,415.073,4063,14,235
2026-09-04T11:30:11.629,415.273,4063,13,235
2026-09-04T11:30:11.829,415.472,4063,15,234
2026-09-04T11:30:12.029,415.672,4063,11,235
2026-09-04T11:30:12.228,415.872,4063,16,234
2026-09-04T11:30:12.428,416.072,4065,12,235
2026-09-04T11:30:12.628,416.272,4063,14,235
2026-09-04T11:30:12.828,416.472,4063,13,234
2026-09-04T11:30:13.028,416.671,4065,13,234
2026-09-04T11:30:13.227,416.871,4065,13,234
2026-09-04T11:30:13.428,417.072,4063,15,234
2026-09-04T11:30:13.627,417.271,4063,14,234
2026-09-04T11:30:13.827,417.471,4063,15,234
2026-09-04T11:30:14.027,417.671,4063,15,234
2026-09-04T11:30:14.226,417.870,4065,14,234
2026-09-04T11:30:14.427,418.070,4063,14,234
2026-09-04T11:30:14.626,418.270,4063,14,234
2026-09-04T11:30:14.826,418.470,4065,14,233
2026-09-04T11:30:15.026,418.670,4063,12,234
2026-09-04T11:30:15.226,418.869,4063,14,234
2026-09-04T11:30:15.425,419.069,4063,12,234
2026-09-04T11:30:15.625,419.269,4065,13,234
2026-09-04T11:30:15.825,419.469,4063,13,234
2026-09-04T11:30:16.025,419.669,4065,13,234
2026-09-04T11:30:16.225,419.868,4063,13,234
2026-09-04T11:30:16.425,420.069,4063,15,234
2026-09-04T11:30:16.625,420.268,4065,13,234
2026-09-04T11:30:16.824,420.468,4065,15,234
2026-09-04T11:30:17.024,420.668,4063,14,234
2026-09-04T11:30:17.224,420.867,4063,14,234
2026-09-04T11:30:17.423,421.067,4063,12,233
2026-09-04T11:30:17.623,421.267,4063,14,234
2026-09-04T11:30:17.823,421.467,4065,12,234
2026-09-04T11:30:18.023,421.667,4063,12,234
2026-09-04T11:30:18.223,421.866,4063,14,234
2026-09-04T11:30:18.422,422.066,4065,12,234
2026-09-04T11:30:18.622,422.266,4063,13,233
2026-09-04T11:30:18.822,422.466,4063,13,234
2026-09-04T11:30:19.022,422.665,4065,13,234
2026-09-04T11:30:19.222,422.865,4063,13,234
2026-09-04T11:30:19.422,423.066,4065,15,233
2026-09-04T11:30:19.622,423.265,4065,14,234
2026-09-04T11:30:19.821,423.465,4065,15,234
2026-09-04T11:30:20.021,423.665,4065,14,234
2026-09-04T11:30:20.221,423.864,4063,14,233
2026-09-04T11:30:20.420,424.064,4065,12,234
2026-09-04T11:30:20.620,424.264,4063,13,234
2026-09-04T11:30:20.820,424.463,4063,13,234
2026-09-04T11:30:21.020,424.663,4065,11,234
2026-09-04T11:30:21.220,424.863,4065,14,233
2026-09-04T11:30:21.419,425.063,4065,13,234
2026-09-04T11:30:21.619,425.263,4065,13,234
2026-09-04T11:30:21.819,425.463,4065,14,234
2026-09-04T11:30:22.019,425.662,4065,13,234
2026-09-04T11:30:22.219,425.862,4063,14,234
2026-09-04T11:30:22.419,426.062,4065,14,234
2026-09-04T11:30:22.618,426.262,4065,15,234
2026-09-04T11:30:22.818,426.462,4065,14,234
2026-09-04T11:30:23.018,426.661,4065,15,233
2026-09-04T11:30:23.217,426.861,4063,14,234
2026-09-04T11:30:23.418,427.062,4063,12,234
2026-09-04T11:30:23.617,427.261,4063,13,234
2026-09-04T11:30:23.817,427.461,4065,12,234
2026-09-04T11:30:24.017,427.661,4063,13,233
2026-09-04T11:30:24.217,427.860,4065,13,234
2026-09-04T11:30:24.417,428.061,4063,15,234
2026-09-04T11:30:24.617,428.260,4063,13,234
2026-09-04T11:30:24.816,428.460,4063,15,234
2026-09-04T11:30:25.016,428.660,4065,13,234
2026-09-04T11:30:25.216,428.860,4065,14,234
2026-09-04T11:30:25.415,429.059,4065,14,234
2026-09-04T11:30:25.616,429.259,4063,15,234
2026-09-04T11:30:25.815,429.459,4063,12,234
2026-09-04T11:30:26.015,429.659,4065,13,234
2026-09-04T11:30:26.215,429.858,4063,14,234
2026-09-04T11:30:26.415,430.058,4063,12,235
2026-09-04T11:30:26.614,430.258,4065,13,234
2026-09-04T11:30:26.814,430.458,4063,13,233
2026-09-04T11:30:27.014,430.658,4063,13,234
2026-09-04T11:30:27.214,430.858,4063,12,234
2026-09-04T11:30:27.414,431.057,4065,15,234
2026-09-04T11:30:27.613,431.257,4063,13,234
2026-09-04T11:30:27.813,431.457,4063,15,234
2026-09-04T11:30:28.014,431.657,4065,14,234
2026-09-04T11:30:28.213,431.857,4065,13,235
2026-09-04T11:30:28.413,432.056,4065,12,234
2026-09-04T11:30:28.612,432.256,4065,13,234
2026-09-04T11:30:28.812,432.456,4065,12,234
2026-09-04T11:30:29.012,432.656,4065,11,235
2026-09-04T11:30:29.212,432.856,4063,14,234
2026-09-04T11:30:29.412,433.055,4065,12,234
2026-09-04T11:30:29.611,433.255,4065,13,234
2026-09-04T11:30:29.811,433.455,4065,14,234
2026-09-04T11:30:30.011,433.655,4065,12,234
2026-09-04T11:30:30.211,433.855,4065,15,234
2026-09-04T11:30:30.411,434.054,4063,14,234
2026-09-04T11:30:30.610,434.254,4065,15,234
2026-09-04T11:30:30.810,434.454,4065,14,234
2026-09-04T11:30:31.010,434.654,4066,13,234
2026-09-04T11:30:31.210,434.854,4065,15,234
2026-09-04T11:30:31.410,435.053,4063,12,234
2026-09-04T11:30:31.610,435.254,4065,14,234
2026-09-04T11:30:31.810,435.453,4065,12,234
2026-09-04T11:30:32.009,435.653,4063,12,234
2026-09-04T11:30:32.209,435.853,4065,13,234
2026-09-04T11:30:32.409,436.052,4063,15,234
2026-09-04T11:30:32.609,436.252,4065,14,234
2026-09-04T11:30:32.808,436.452,4065,14,235
2026-09-04T11:30:33.008,436.652,4065,15,234
2026-09-04T11:30:33.208,436.852,4065,13,234
2026-09-04T11:30:33.408,437.052,4065,15,234
2026-09-04T11:30:33.608,437.251,4063,13,234
2026-09-04T11:30:33.807,437.451,4063,14,234
2026-09-04T11:30:34.007,437.651,4065,11,234
2026-09-04T11:30:34.207,437.850,4065,14,234
2026-09-04T11:30:34.407,438.051,4065,12,235
2026-09-04T11:30:34.606,438.250,4063,13,234
2026-09-04T11:30:34.806,438.450,4065,14,234
2026-09-04T11:30:35.006,438.650,4065,12,234
2026-09-04T11:30:35.206,438.849,4065,13,234
2026-09-04T11:30:35.406,439.049,4065,14,235
2026-09-04T11:30:35.605,439.249,4065,13,234
2026-09-04T11:30:35.805,439.449,4065,14,235
2026-09-04T11:30:36.005,439.649,4065,15,234
2026-09-04T11:30:36.205,439.848,4066,15,235
2026-09-04T11:30:36.404,440.048,4065,12,234
2026-09-04T11:30:36.604,440.248,4065,14,235
2026-09-04T11:30:36.804,440.448,4065,12,234
2026-09-04T11:30:37.004,440.648,4065,12,235
2026-09-04T11:30:37.204,440.848,4063,13,234
2026-09-04T11:30:37.404,441.047,4065,12,234
2026-09-04T11:30:37.603,441.247,4065,13,235
2026-09-04T11:30:37.803,441.447,4065,14,235
2026-09-04T11:30:38.003,441.647,4065,15,234
2026-09-04T11:30:38.203,441.847,4065,13,235
2026-09-04T11:30:38.403,442.046,4065,15,235
2026-09-04T11:30:38.602,442.246,4063,13,235
2026-09-04T11:30:38.802,442.446,4065,14,235
2026-09-04T11:30:39.002,442.646,4065,11,234
2026-09-04T11:30:39.202,442.845,4065,14,235
2026-09-04T11:30:39.401,443.045,4065,12,235
2026-09-04T11:30:39.601,443.245,4065,12,235
2026-09-04T11:30:39.802,443.445,4065,14,235
2026-09-04T11:30:40.001,443.645,4065,12,235
2026-09-04T11:30:40.201,443.845,4065,13,235
2026-09-04T11:30:40.400,444.044,4065,14,235
2026-09-04T11:30:40.600,444.244,4065,13,235
2026-09-04T11:30:40.800,444.444,4063,14,235
2026-09-04T11:30:41.000,444.644,4065,14,235
2026-09-04T11:30:41.200,444.844,4065,16,235
2026-09-04T11:30:41.400,445.043,4065,13,236
2026-09-04T11:30:41.599,445.243,4065,15,235
2026-09-04T11:30:41.800,445.444,4063,14,235
2026-09-04T11:30:41.999,445.643,4065,12,235
2026-09-04T11:30:42.199,445.843,4065,14,235
2026-09-04T11:30:42.399,446.042,4065,12,235
2026-09-04T11:30:42.598,446.242,4065,13,235
2026-09-04T11:30:42.798,446.442,4065,13,235
2026-09-04T11:30:42.998,446.642,4065,15,236
2026-09-04T11:30:43.198,446.841,4065,13,235
2026-09-04T11:30:43.398,447.042,4065,15,236
2026-09-04T11:30:43.597,447.241,4063,14,235
2026-09-04T11:30:43.797,447.441,4063,14,236
2026-09-04T11:30:43.997,447.641,4065,15,236
2026-09-04T11:30:44.197,447.841,4063,13,236
2026-09-04T11:30:44.397,448.040,4065,15,235
2026-09-04T11:30:44.597,448.240,4065,11,236
2026-09-04T11:30:44.796,448.440,4065,15,236
2026-09-04T11:30:44.996,448.640,4065,12,236
2026-09-04T11:30:45.197,448.840,4063,13,236
2026-09-04T11:30:45.396,449.040,4065,14,235
2026-09-04T11:30:45.596,449.239,4065,12,236
2026-09-04T11:30:45.795,449.439,4063,13,236
2026-09-04T11:30:45.995,449.639,4065,14,235
2026-09-04T11:30:46.195,449.839,4063,13,236
2026-09-04T11:30:46.395,450.039,4065,14,235
2026-09-04T11:30:46.595,450.239,4065,15,236
2026-09-04T11:30:46.795,450.438,4066,14,236
2026-09-04T11:30:46.994,450.638,4065,15,236
2026-09-04T11:30:47.194,450.838,4063,14,235
2026-09-04T11:30:47.394,451.038,4065,12,236
2026-09-04T11:30:47.594,451.238,4065,12,236
2026-09-04T11:30:47.794,451.437,4065,13,236
2026-09-04T11:30:47.994,451.637,4065,13,236
2026-09-04T11:30:48.193,451.837,4065,13,235
2026-09-04T11:30:48.393,452.037,4063,14,236
2026-09-04T11:30:48.593,452.236,4065,14,236
2026-09-04T11:30:48.793,452.436,4065,13,236
2026-09-04T11:30:48.992,452.636,4063,15,235
2026-09-04T11:30:49.192,452.836,4065,13,236
2026-09-04T11:30:49.392,453.036,4065,15,236
2026-09-04T11:30:49.592,453.235,4063,11,236
2026-09-04T11:30:49.791,453.435,4065,15,235
2026-09-04T11:30:49.991,453.635,4065,12,236
2026-09-04T11:30:50.191,453.835,4065,13,236
2026-09-04T11:30:50.391,454.035,4065,14,236
2026-09-04T11:30:50.591,454.235,4065,12,236
2026-09-04T11:30:50.791,454.434,4063,13,235
2026-09-04T11:30:50.990,454.634,4065,12,236
2026-09-04T11:30:51.190,454.834,4065,13,235
2026-09-04T11:30:51.390,455.034,4063,13,236
2026-09-04T11:30:51.590,455.233,4063,15,235
2026-09-04T11:30:51.790,455.433,4065,14,236
2026-09-04T11:30:51.989,455.633,4066,14,236
2026-09-04T11:30:52.189,455.833,4065,13,236
2026-09-04T11:30:52.389,456.033,4065,13,235
2026-09-04T11:30:52.589,456.233,4065,12,236
2026-09-04T11:30:52.789,456.433,4065,13,235
2026-09-04T11:30:52.989,456.632,4065,13,236
2026-09-04T11:30:53.189,456.832,4065,12,235
2026-09-04T11:30:53.388,457.032,4065,14,235
2026-09-04T11:30:53.588,457.232,4065,14,235
2026-09-04T11:30:53.788,457.431,4065,13,235
2026-09-04T11:30:53.988,457.631,4065,14,235
2026-09-04T11:30:54.188,457.831,4065,12,236
2026-09-04T11:30:54.387,458.031,4065,15,235
2026-09-04T11:30:54.587,458.231,4065,14,235
2026-09-04T11:30:54.787,458.431,4063,16,235
2026-09-04T11:30:54.987,458.631,4065,13,236
2026-09-04T11:30:55.187,458.831,4065,15,235
2026-09-04T11:30:55.386,459.030,4065,13,235
2026-09-04T11:30:55.586,459.230,4065,12,235
2026-09-04T11:30:55.786,459.430,4065,13,235
2026-09-04T11:30:55.986,459.630,4065,12,236
2026-09-04T11:30:56.186,459.830,4063,13,235
2026-09-04T11:30:56.385,460.029,4065,13,234
2026-09-04T11:30:56.585,460.229,4065,14,235
2026-09-04T11:30:56.785,460.429,4066,13,235
2026-09-04T11:30:56.985,460.629,4063,15,235
2026-09-04T11:30:57.185,460.829,4065,13,235
2026-09-04T11:30:57.385,461.028,4063,15,235
2026-09-04T11:30:57.585,461.228,4065,14,235
2026-09-04T11:30:57.784,461.428,4065,15,236
2026-09-04T11:30:57.984,461.628,4066,14,235
2026-09-04T11:30:58.184,461.828,4063,13,235
2026-09-04T11:30:58.384,462.027,4065,14,235
2026-09-04T11:30:58.584,462.227,4066,12,235
2026-09-04T11:30:58.783,462.427,4066,13,235
