elapsed_s,V_mV,I_mA,soc_ref_pct,soc_mcu_pct,err_pct,err_nobias_pct,state
10015.8,3181,0,15.98,12.38,-3.60,-1.89,idle
10020.8,3185,0,15.98,12.30,-3.68,-1.97,idle
10025.8,3187,0,15.98,12.22,-3.76,-2.05,idle
10030.7,3190,0,15.98,12.18,-3.80,-2.09,idle
10035.7,3193,0,15.98,12.11,-3.87,-2.16,idle
10040.7,3196,0,15.98,12.08,-3.90,-2.19,idle
10045.7,3198,0,15.98,12.03,-3.95,-2.24,idle
10050.7,3200,0,15.98,11.99,-3.99,-2.28,idle
10055.7,3201,0,15.98,11.96,-4.02,-2.31,idle
10060.7,3203,0,15.98,11.94,-4.04,-2.33,idle
10065.7,3205,0,15.98,11.92,-4.06,-2.35,idle
10070.7,3207,0,15.98,11.91,-4.07,-2.36,idle
10075.7,3208,0,15.98,11.87,-4.11,-2.40,idle
10080.7,3210,0,15.98,11.88,-4.10,-2.39,idle
10085.7,3211,0,15.98,11.88,-4.10,-2.39,idle
10090.7,3212,0,15.98,11.86,-4.12,-2.41,idle
10095.7,3212,0,15.98,11.83,-4.15,-2.44,idle
10100.7,3213,0,15.98,11.85,-4.13,-2.42,idle
10105.7,3215,0,15.98,11.86,-4.12,-2.41,idle
10110.7,3216,0,15.98,11.87,-4.11,-2.40,idle
10115.7,3216,0,15.98,11.86,-4.12,-2.41,idle
10120.7,3217,0,15.98,11.86,-4.12,-2.41,idle
10125.7,3218,0,15.98,11.88,-4.10,-2.39,idle
10130.7,3220,0,15.98,11.92,-4.06,-2.35,idle
10135.7,3220,0,15.98,11.91,-4.07,-2.36,idle
10140.7,3220,0,15.98,11.91,-4.07,-2.36,idle
10145.7,3221,0,15.98,11.93,-4.05,-2.34,idle
10150.7,3222,0,15.98,11.94,-4.04,-2.33,idle
10155.7,3222,0,15.98,11.95,-4.03,-2.32,idle
10160.7,3223,0,15.98,11.96,-4.02,-2.31,idle
10165.7,3223,0,15.98,11.98,-4.00,-2.29,idle
10170.7,3225,0,15.98,12.02,-3.96,-2.25,idle
10175.7,3225,0,15.98,12.02,-3.96,-2.25,idle
10180.7,3225,0,15.98,12.04,-3.94,-2.23,idle
10185.7,3227,0,15.98,12.07,-3.91,-2.20,idle
10190.7,3227,0,15.98,12.07,-3.91,-2.20,idle
10195.7,3227,0,15.98,12.07,-3.91,-2.20,idle
10200.7,3227,0,15.98,12.10,-3.88,-2.17,idle
10205.7,3227,0,15.98,12.10,-3.88,-2.17,idle
10210.7,3228,0,15.98,12.14,-3.84,-2.13,idle
10215.7,3228,0,15.98,12.14,-3.84,-2.13,idle
10220.7,3230,0,15.98,12.19,-3.79,-2.08,idle
10225.7,3230,0,15.98,12.20,-3.78,-2.07,idle
10230.7,3231,0,15.98,12.23,-3.75,-2.04,idle
10235.7,3230,0,15.98,12.22,-3.76,-2.05,idle
10240.7,3231,0,15.98,12.24,-3.74,-2.03,idle
10245.7,3232,0,15.98,12.27,-3.71,-2.00,idle
10250.7,3231,0,15.98,12.27,-3.71,-2.00,idle
10255.6,3232,0,15.98,12.30,-3.68,-1.97,idle
10260.6,3232,0,15.98,12.30,-3.68,-1.97,idle
10265.6,3232,0,15.98,12.32,-3.66,-1.95,idle
10270.6,3233,0,15.98,12.33,-3.65,-1.94,idle
10275.6,3233,0,15.98,12.35,-3.63,-1.92,idle
10280.6,3235,0,15.98,12.39,-3.59,-1.88,idle
10285.6,3235,0,15.98,12.39,-3.59,-1.88,idle
10290.6,3235,0,15.98,12.42,-3.56,-1.85,idle
10295.6,3235,0,15.98,12.43,-3.55,-1.84,idle
10300.6,3233,0,15.98,12.43,-3.55,-1.84,idle
10305.6,3235,0,15.98,12.46,-3.52,-1.81,idle
10310.6,3236,0,15.98,12.48,-3.50,-1.79,idle
10315.6,3236,0,15.98,12.49,-3.49,-1.78,idle
10320.6,3237,0,15.98,12.51,-3.47,-1.76,idle
10325.6,3237,0,15.98,12.53,-3.45,-1.74,idle
10330.6,3237,0,15.98,12.54,-3.44,-1.73,idle
10335.6,3238,0,15.98,12.56,-3.42,-1.71,idle
10340.6,3237,0,15.98,12.56,-3.42,-1.71,idle
10345.6,3237,0,15.98,12.55,-3.43,-1.72,idle
10350.6,3238,0,15.98,12.58,-3.40,-1.69,idle
10355.6,3238,0,15.98,12.59,-3.39,-1.68,idle
10360.6,3238,0,15.98,12.61,-3.37,-1.66,idle
10365.6,3238,0,15.98,12.61,-3.37,-1.66,idle
10370.6,3238,0,15.98,12.63,-3.35,-1.64,idle
10375.6,3240,0,15.98,12.64,-3.34,-1.63,idle
10380.6,3238,0,15.98,12.65,-3.33,-1.62,idle
10385.6,3240,0,15.98,12.69,-3.29,-1.58,idle
10390.6,3240,0,15.98,12.69,-3.29,-1.58,idle
10395.6,3240,0,15.98,12.71,-3.27,-1.56,idle
10400.6,3240,0,15.98,12.72,-3.26,-1.55,idle
10405.6,3241,0,15.98,12.73,-3.25,-1.54,idle
10410.6,3240,0,15.98,12.73,-3.25,-1.54,idle
10415.6,3240,0,15.98,12.75,-3.23,-1.52,idle
10420.6,3241,0,15.98,12.75,-3.23,-1.52,idle
10425.6,3242,0,15.98,12.78,-3.20,-1.49,idle
10430.6,3241,0,15.98,12.78,-3.20,-1.49,idle
10435.6,3241,0,15.98,12.78,-3.20,-1.49,idle
10440.6,3241,0,15.98,12.79,-3.19,-1.48,idle
10445.6,3241,0,15.98,12.79,-3.19,-1.48,idle
10450.6,3241,0,15.98,12.80,-3.18,-1.47,idle
10455.6,3242,0,15.98,12.82,-3.16,-1.45,idle
10460.6,3242,0,15.98,12.83,-3.15,-1.44,idle
10465.6,3242,0,15.98,12.84,-3.14,-1.43,idle
10470.6,3242,0,15.98,12.85,-3.13,-1.42,idle
10475.6,3242,0,15.98,12.86,-3.12,-1.41,idle
10480.6,3242,0,15.98,12.85,-3.13,-1.42,idle
10485.6,3242,0,15.98,12.86,-3.12,-1.41,idle
10490.6,3242,0,15.98,12.87,-3.11,-1.40,idle
10495.5,3243,0,15.98,12.90,-3.08,-1.37,idle
10500.5,3245,0,15.98,12.91,-3.07,-1.36,idle
10505.5,3243,0,15.98,12.90,-3.08,-1.37,idle
10510.5,3243,0,15.98,12.92,-3.06,-1.35,idle
10515.5,3245,0,15.98,12.94,-3.04,-1.33,idle
10520.5,3243,0,15.98,12.94,-3.04,-1.33,idle
10525.5,3243,0,15.98,12.95,-3.03,-1.32,idle
10530.5,3245,0,15.98,12.97,-3.01,-1.30,idle
10535.5,3245,0,15.98,12.97,-3.01,-1.30,idle
10540.5,3243,0,15.98,12.95,-3.03,-1.32,idle
10545.5,3245,0,15.98,12.97,-3.01,-1.30,idle
10550.5,3243,0,15.98,12.98,-3.00,-1.29,idle
10555.5,3245,0,15.98,13.01,-2.97,-1.26,idle
10560.5,3245,0,15.98,13.00,-2.98,-1.27,idle
10565.5,3245,0,15.98,13.02,-2.96,-1.25,idle
10570.5,3085,2002,15.94,12.52,-3.42,-1.71,load
10575.7,3065,2003,15.85,12.29,-3.56,-1.85,load
10580.7,3048,2003,15.77,12.13,-3.64,-1.93,load
10585.7,3033,2003,15.68,11.97,-3.71,-2.00,load
10590.7,3020,2003,15.60,11.81,-3.79,-2.08,load
10595.7,3007,2003,15.52,11.64,-3.88,-2.17,load
10600.7,2995,2003,15.44,11.45,-3.99,-2.28,load
10605.7,2983,2002,15.35,11.26,-4.09,-2.38,load
10610.7,2972,2003,15.27,11.03,-4.24,-2.53,load
10615.7,2961,2003,15.19,10.81,-4.38,-2.67,load
10620.7,2952,2002,15.10,10.61,-4.49,-2.78,load
10625.7,2943,2003,15.02,10.42,-4.60,-2.89,load
10630.7,2935,2002,14.94,10.20,-4.74,-3.03,load
10635.7,2926,2002,14.85,9.99,-4.86,-3.15,load
10640.7,2921,2003,14.77,9.89,-4.88,-3.17,load
10645.7,2913,2002,14.69,9.68,-5.01,-3.30,load
10650.7,2908,2002,14.61,9.50,-5.11,-3.40,load
10655.7,2902,2002,14.52,9.35,-5.17,-3.46,load
10660.7,2897,2003,14.44,9.15,-5.29,-3.58,load
10665.7,2893,2003,14.36,8.96,-5.40,-3.69,load
10670.7,2890,2003,14.27,8.79,-5.48,-3.77,load
10675.7,2886,2003,14.19,8.61,-5.58,-3.87,load
10680.7,2882,2003,14.11,8.41,-5.70,-3.99,load
10685.7,2878,2002,14.02,8.21,-5.81,-4.10,load
10690.7,2873,2003,13.94,8.03,-5.91,-4.20,load
10695.7,3042,0,13.92,8.47,-5.45,-3.74,idle
10700.7,3058,0,13.92,8.55,-5.37,-3.66,idle
10705.7,3073,0,13.92,8.55,-5.37,-3.66,idle
10710.6,3083,0,13.92,8.47,-5.45,-3.74,idle
10715.6,3092,0,13.92,8.39,-5.53,-3.82,idle
10720.6,3100,0,13.92,8.32,-5.60,-3.89,idle
10725.6,3106,0,13.92,8.25,-5.67,-3.96,idle
10730.6,3112,0,13.92,8.19,-5.73,-4.02,idle
10735.6,3117,0,13.92,8.12,-5.80,-4.09,idle
10740.6,3121,0,13.92,8.06,-5.86,-4.15,idle
10745.6,3126,0,13.92,8.04,-5.88,-4.17,idle
10750.6,3130,0,13.92,8.00,-5.92,-4.21,idle
10755.6,3132,0,13.92,7.96,-5.96,-4.25,idle
10760.6,3136,0,13.92,7.96,-5.96,-4.25,idle
10765.6,3138,0,13.92,7.94,-5.98,-4.27,idle
10770.6,3142,0,13.92,7.94,-5.98,-4.27,idle
10775.6,3143,0,13.92,7.92,-6.00,-4.29,idle
10780.6,3146,0,13.92,7.95,-5.97,-4.26,idle
10785.6,3148,0,13.92,7.95,-5.97,-4.26,idle
10790.6,3150,0,13.92,7.96,-5.96,-4.25,idle
10795.6,3151,0,13.92,7.98,-5.94,-4.23,idle
10800.6,3153,0,13.92,8.01,-5.91,-4.20,idle
10805.6,3155,0,13.92,8.04,-5.88,-4.17,idle
10810.6,3157,0,13.92,8.06,-5.86,-4.15,idle
10815.6,3157,0,13.92,8.08,-5.84,-4.13,idle
10820.6,3160,0,13.92,8.12,-5.80,-4.09,idle
10825.6,3161,0,13.92,8.16,-5.76,-4.05,idle
10830.6,3162,0,13.92,8.20,-5.72,-4.01,idle
10835.6,3163,0,13.92,8.22,-5.70,-3.99,idle
10840.6,3163,0,13.92,8.25,-5.67,-3.96,idle
10845.6,3166,0,13.92,8.32,-5.60,-3.89,idle
10850.6,3166,0,13.92,8.35,-5.57,-3.86,idle
10855.6,3167,0,13.92,8.38,-5.54,-3.83,idle
10860.6,3168,0,13.92,8.42,-5.50,-3.79,idle
10865.6,3168,0,13.92,8.44,-5.48,-3.77,idle
10870.6,3168,0,13.92,8.48,-5.44,-3.73,idle
10875.6,3170,0,13.92,8.55,-5.37,-3.66,idle
10880.6,3171,0,13.92,8.59,-5.33,-3.62,idle
10885.6,3172,0,13.92,8.63,-5.29,-3.58,idle
10890.6,3172,0,13.92,8.66,-5.26,-3.55,idle
10895.6,3172,0,13.92,8.68,-5.24,-3.53,idle
10900.6,3172,0,13.92,8.73,-5.19,-3.48,idle
10905.6,3173,0,13.92,8.78,-5.14,-3.43,idle
10910.6,3175,0,13.92,8.84,-5.08,-3.37,idle
10915.6,3175,0,13.92,8.86,-5.06,-3.35,idle
10920.6,3176,0,13.92,8.89,-5.03,-3.32,idle
10925.6,3176,0,13.92,8.94,-4.98,-3.27,idle
10930.6,3177,0,13.92,8.97,-4.95,-3.24,idle
10935.6,3177,0,13.92,8.99,-4.93,-3.22,idle
10940.6,3178,0,13.92,9.04,-4.88,-3.17,idle
10945.5,3180,0,13.92,9.09,-4.83,-3.12,idle
10950.5,3180,0,13.92,9.13,-4.79,-3.08,idle
10955.5,3180,0,13.92,9.16,-4.76,-3.05,idle
10960.5,3180,0,13.92,9.20,-4.72,-3.01,idle
10965.5,3180,0,13.92,9.22,-4.70,-2.99,idle
10970.5,3181,0,13.92,9.25,-4.67,-2.96,idle
10975.5,3181,0,13.92,9.29,-4.63,-2.92,idle
10980.5,3182,0,13.92,9.32,-4.60,-2.89,idle
10985.5,3182,0,13.92,9.35,-4.57,-2.86,idle
10990.5,3182,0,13.92,9.37,-4.55,-2.84,idle
10995.5,3183,0,13.92,9.41,-4.51,-2.80,idle
11000.5,3182,0,13.92,9.44,-4.48,-2.77,idle
11005.5,3185,0,13.92,9.48,-4.44,-2.73,idle
11010.5,3185,0,13.92,9.52,-4.40,-2.69,idle
11015.5,3185,0,13.92,9.55,-4.37,-2.66,idle
11020.5,3185,0,13.92,9.56,-4.36,-2.65,idle
11025.5,3185,0,13.92,9.58,-4.34,-2.63,idle
11030.5,3186,0,13.92,9.62,-4.30,-2.59,idle
11035.5,3186,0,13.92,9.63,-4.29,-2.58,idle
11040.5,3186,0,13.92,9.65,-4.27,-2.56,idle
11045.5,3186,0,13.92,9.67,-4.25,-2.54,idle
11050.5,3187,0,13.92,9.69,-4.23,-2.52,idle
11055.5,3188,0,13.92,9.72,-4.20,-2.49,idle
11060.5,3188,0,13.92,9.75,-4.17,-2.46,idle
11065.5,3187,0,13.92,9.75,-4.17,-2.46,idle
11070.5,3188,0,13.92,9.78,-4.14,-2.43,idle
11075.5,3188,0,13.92,9.80,-4.12,-2.41,idle
11080.5,3187,0,13.92,9.80,-4.12,-2.41,idle
11085.5,3190,0,13.92,9.86,-4.06,-2.35,idle
11090.5,3188,0,13.92,9.87,-4.05,-2.34,idle
11095.5,3190,0,13.92,9.92,-4.00,-2.29,idle
11100.5,3190,0,13.92,9.93,-3.99,-2.28,idle
11105.5,3190,0,13.92,9.95,-3.97,-2.26,idle
11110.5,3190,0,13.92,9.96,-3.96,-2.25,idle
11115.5,3191,0,13.92,9.99,-3.93,-2.22,idle
11120.5,3190,0,13.92,9.99,-3.93,-2.22,idle
11125.5,3191,0,13.92,10.02,-3.90,-2.19,idle
11130.5,3191,0,13.92,10.03,-3.89,-2.18,idle
11135.5,3191,0,13.92,10.05,-3.87,-2.16,idle
11140.5,3191,0,13.92,10.06,-3.86,-2.15,idle
11145.5,3192,0,13.92,10.08,-3.84,-2.13,idle
11150.5,3192,0,13.92,10.08,-3.84,-2.13,idle
11155.5,3192,0,13.92,10.10,-3.82,-2.11,idle
11160.5,3192,0,13.92,10.10,-3.82,-2.11,idle
11165.5,3192,0,13.92,10.12,-3.80,-2.09,idle
11170.5,3192,0,13.92,10.14,-3.78,-2.07,idle
11175.5,3193,0,13.92,10.15,-3.77,-2.06,idle
11180.5,3193,0,13.92,10.17,-3.75,-2.04,idle
11185.5,3193,0,13.92,10.17,-3.75,-2.04,idle
11190.5,3195,0,13.92,10.20,-3.72,-2.01,idle
11195.5,3193,0,13.92,10.19,-3.73,-2.02,idle
11200.5,3195,0,13.92,10.23,-3.69,-1.98,idle
11205.4,3193,0,13.92,10.23,-3.69,-1.98,idle
11210.4,3195,0,13.92,10.26,-3.66,-1.95,idle
11215.4,3195,0,13.92,10.27,-3.65,-1.94,idle
11220.4,3195,0,13.92,10.28,-3.64,-1.93,idle
11225.4,3195,0,13.92,10.28,-3.64,-1.93,idle
11230.4,3195,0,13.92,10.31,-3.61,-1.90,idle
11235.4,3195,0,13.92,10.31,-3.61,-1.90,idle
11240.4,3195,0,13.92,10.32,-3.60,-1.89,idle
11245.4,3196,0,13.92,10.34,-3.58,-1.87,idle
11250.4,3196,0,13.92,10.35,-3.57,-1.86,idle
11255.4,3196,0,13.92,10.35,-3.57,-1.86,idle
11260.4,3196,0,13.92,10.36,-3.56,-1.85,idle
11265.4,3196,0,13.92,10.37,-3.55,-1.84,idle
11270.4,3196,0,13.92,10.38,-3.54,-1.83,idle
11275.4,3196,0,13.92,10.38,-3.54,-1.83,idle
11280.4,3197,0,13.92,10.40,-3.52,-1.81,idle
11285.4,3196,0,13.92,10.41,-3.51,-1.80,idle
11290.4,3197,0,13.92,10.41,-3.51,-1.80,idle
11295.4,3197,0,13.92,10.43,-3.49,-1.78,idle
11300.4,3197,0,13.92,10.43,-3.49,-1.78,idle
11305.4,3197,0,13.92,10.43,-3.49,-1.78,idle
11311.6,3197,0,13.92,10.45,-3.47,-1.76,idle
11315.4,3197,0,13.92,10.45,-3.47,-1.76,idle
11320.4,3198,0,13.92,10.46,-3.46,-1.75,idle
11332.1,3198,0,13.92,10.48,-3.44,-1.73,idle
11332.2,3198,0,13.92,10.49,-3.43,-1.72,idle
